time (sec)	GeoAODV-RandomPlacement-DES-1: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-2: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-3: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-4: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-5: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-6: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-7: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-8: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-9: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-10: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-11: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-12: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-13: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-14: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-15: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-16: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-17: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-18: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-19: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-20: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-21: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-22: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-23: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-24: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-25: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-26: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-27: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-28: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-29: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-30: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-31: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-32: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-33: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-34: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-35: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-36: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-37: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-38: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-39: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-40: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-41: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-42: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-43: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-44: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-45: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-46: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-47: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-48: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-49: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-50: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-51: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-52: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-53: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-54: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-55: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-56: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-57: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-58: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-59: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-60: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-61: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-62: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-63: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-64: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-65: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-66: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-67: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-68: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-69: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-70: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-71: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-72: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-73: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-74: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-75: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-76: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-77: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-78: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-79: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-80: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-81: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-82: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-83: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-84: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-85: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-86: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-87: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-88: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-89: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-90: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-91: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-92: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-93: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-94: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-95: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-96: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-97: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-98: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-99: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-100: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-101: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-102: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-103: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-104: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-105: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-106: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-107: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-108: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-109: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-110: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-111: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-112: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-113: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-114: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-115: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-116: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-117: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-118: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-119: AODV.Route Discovery Time 	GeoAODV-RandomPlacement-DES-120: AODV.Route Discovery Time 
78	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
81	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
84	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
87	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
90	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
93	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
99	0.350528614	0.813352485	0.296048218	0.594067368	0.564547783	0.283370646	0.228069256	0.804060456	0.288882897	0.290493031	0.292666867	0.286727462	0.324915829	0.518618914	0.365935262	0.387970477	0.37920918	0.363850248	0.319511625	0.427731564	0.478044125	0.479987105	0.300391874	0.298124935	0.236614013	0.508470085	0.376677701	0.475005074	0.371892747	0.214006074	0.318383104	0.507174115	0.288882897	0.28747324	0.297931619	0.212375968	0.430438013	0.518618914	0.365935262	0.377841116	0.378838475	0.367465367	0.318779556	0.430076614	0.559194598	0.479987105	0.298083752	0.213002716	0.349017594	0.527376464	0.373331852	0.367269914	0.371892747	0.208736308	0.433097349	0.631455016	0.379237789	0.377371354	0.374077716	0.290459708	0.350688726	0.604702778	0.365271944	0.370309304	0.378838475	0.286727462	0.242826281	0.430076614	0.292745535	0.479987105	0.29971244	0.213229	0.349017594	0.490491918	0.365150039	0.369320805	0.461713605	0.297133808	0.435763773	0.62909057	0.373076452	0.375441777	0.374077716	0.289866844	0.434597533	0.52041168	0.482692086	0.476809194	0.38584013	0.218018802	0.242826281	0.617330952	0.367971322	0.478584629	0.29971244	0.291308822	0.241744181	0.492099528	0.374063301	0.368197991	0.461713605	0.203816937	0.348349056	0.651348667	0.373076452	0.36803199	0.462729032	0.293238559	0.434597533	0.744812261	0.28830187	0.289459385	0.38584013	0.211306758	0.432776644	0.81526801	0.480983619	0.473094132	0.298420462	0.202670113
102	0.184728603	0.42022363	0.15635885	0.384028027	0.365474502	0.283370646	0.789944486	0.413085757	0.153001446	0.153661095	0.153441039	0.286727462	0.288853907	0.269567969	0.186003688	0.204958037	0.198100311	0.185844461	0.167487118	0.224057828	0.247473789	0.248562867	0.15993149	0.158779002	1.136865004	0.34494862	0.19859994	0.244785075	0.192636441	0.115863817	0.169565334	0.26200575	0.153380149	0.1539839	0.297931619	0.212375968	0.225033988	0.269400734	0.186003688	0.192087309	0.247937829	0.188436104	0.166159353	0.226969872	0.287404293	0.246233722	0.161213182	0.110274867	0.185590705	0.273600767	0.193600816	0.189704267	0.193626575	0.110036432	0.237449098	0.337909191	0.198754779	0.197480243	0.200645897	0.325951925	0.186710822	0.312544986	0.19014382	0.195906693	0.245136731	0.286727462	0.130725449	0.225665001	0.243913421	0.248442298	0.162955218	0.111062957	0.187390058	0.25405794	0.192815376	0.193050106	0.240746225	0.151827174	0.231704431	0.330088383	0.373076452	0.202446917	0.200994858	0.148632206	0.230149718	0.274078966	0.249177012	0.305880193	0.203166147	0.116649405	0.130725449	0.318648091	0.191740471	0.249110123	0.157142148	0.155983401	0.12762467	0.257185056	0.198687638	0.197614662	0.237192846	0.105323864	0.182964907	0.33612216	0.373076452	0.193859467	0.243481912	0.159389777	0.230043968	0.385325254	0.15757347	0.155851928	0.206317524	0.254224593	0.228316269	0.418290186	0.253093412	0.247272015	0.179017112	0.114345687
105	0.127846618	0.321557142	0.110646538	0.261207408	0.250113452	0.146139009	0.538572191	0.285359979	0.107479461	0.107847931	0.106505779	0.286727462	0.202669791	0.187566779	0.129420637	0.142159605	0.13874263	0.129740894	0.122390214	0.16010891	0.173108399	0.174270248	0.114555177	0.109981285	0.98272572	0.237090318	0.138851358	0.16920688	0.136045876	0.082915082	0.114372656	0.181409737	0.107455602	0.107248518	0.15519938	0.117655196	0.15660538	0.311742167	0.129621075	0.135235381	0.169738801	0.130562026	0.118033258	0.159393321	0.198994896	0.169517582	0.161213182	0.121370432	0.130757269	0.190531338	0.132452461	0.133216358	0.135453308	0.110036432	0.173082757	0.280571987	0.135495148	0.133000747	0.139289029	0.221169079	0.136588672	0.213901477	0.13215587	0.134350055	0.169524736	0.286727462	0.099045081	0.157294778	0.180975412	0.170410169	0.115377786	0.075871085	0.132957794	0.179382349	0.13575476	0.13487693	0.16912536	0.104536413	0.162550156	0.228931766	0.198263771	0.145100085	0.14475377	0.104605143	0.164055638	0.191948409	0.171328756	0.233422215	0.191557481	0.148875571	0.099045081	0.219644566	0.133321468	0.173211991	0.11064626	0.10706069	0.093998644	0.179316321	0.139146846	0.133940361	0.163914729	0.074918539	0.129025567	0.232719205	0.198263771	0.136331812	0.169713449	0.110165232	0.374605126	0.290647079	0.114975483	0.107843165	0.147665842	0.171564574	0.159400216	0.288231509	0.235604552	0.166637701	0.126504801	0.12472165
108	0.127846618	0.245605744	0.085191557	0.201770644	0.190019077	0.100527128	0.408648173	0.220922452	0.084141592	0.083811475	0.124256726	0.150261727	0.258063378	0.169479332	0.101434414	0.110652428	0.13874263	0.10081562	0.098696962	0.12473705	0.133444517	0.169148615	0.090779178	0.086154108	0.741671326	0.324509551	0.109161065	0.129573939	0.108336445	0.066834867	0.09388676	0.141139909	0.084686634	0.083844877	0.111362399	0.083331673	0.122737082	0.239639749	0.099940971	0.14084736	0.13275377	0.130562026	0.104601987	0.128457626	0.224788116	0.1310947	0.115988285	0.121370432	0.103811645	0.15038605	0.104242292	0.102353989	0.10597071	0.07870174	0.135256752	0.285558113	0.107303467	0.104678504	0.110160268	0.169505029	0.107691556	0.165246642	0.103535622	0.108358995	0.131268271	0.149565181	0.077828817	0.127663245	0.141701012	0.131966609	0.091986232	0.062811732	0.104676844	0.142068019	0.105070664	0.105457361	0.131524155	0.083108015	0.127293615	0.177774682	0.137886272	0.113702996	0.116487591	0.104605143	0.130652422	0.14949238	0.133808688	0.179989476	0.148793243	0.148875571	0.077828817	0.170732715	0.104747923	0.133755342	0.088594012	0.084065786	0.076016077	0.141188805	0.109469481	0.105392722	0.12804176	0.062906262	0.100733503	0.179591679	0.137012428	0.106747968	0.130683689	0.088946254	0.374605126	0.258147972	0.09467852	0.084349351	0.1179988	0.171564574	0.133517354	0.222377844	0.235604552	0.166637701	0.100921882	0.097789266
111	0.101907392	0.201012701	0.070858723	0.165166594	0.15766856	0.078006077	0.408648173	0.180195417	0.069354034	0.068238784	0.103240216	0.167388653	0.211819742	0.140692947	0.085197564	0.124787348	0.109490811	0.083045388	0.125045816	0.104808505	0.11153276	0.139071695	0.077107395	0.070382305	0.59634289	0.266342517	0.091434171	0.105059303	0.08986441	0.055801306	0.081407272	0.116089327	0.071850753	0.070197952	0.085642191	0.083331673	0.103415749	0.195482407	0.084675563	0.117158948	0.13275377	0.100490086	0.088361484	0.107477545	0.180982944	0.111115838	0.093089666	0.092224973	0.088528371	0.125766434	0.087891488	0.083963957	0.090656223	0.060258506	0.112604166	0.234445489	0.09098035	0.13634589	0.32400815	0.138578005	0.091467773	0.137737287	0.085061768	0.183926515	0.108911839	0.149565181	0.122357179	0.128918743	0.115653284	0.108589021	0.076433127	0.062811732	0.09472431	0.155169116	0.08920387	0.087580227	0.108110437	0.071671174	0.106730655	0.147532294	0.111283329	0.094420778	0.100621238	0.083910343	0.111014258	0.125453571	0.112706241	0.149036523	0.123284052	0.116596985	0.121234654	0.16320173	0.087036452	0.109265348	0.075717544	0.163754403	0.068905544	0.181395275	0.090509919	0.09077694	0.106420971	0.053981244	0.085643504	0.148604311	0.107973642	0.090455286	0.10757987	0.088946254	0.288097894	0.212052436	0.079817195	0.069416069	0.121477032	0.132158496	0.113618187	0.182754801	0.235604552	0.127457033	0.129073215	0.081760009
114	0.085191984	0.170149791	0.062598418	0.142085942	0.134791355	0.06489502	0.329422284	0.153801862	0.060089304	0.061760047	0.090334685	0.129587681	0.179365535	0.119816547	0.073610117	0.106352505	0.091132985	0.072065773	0.104415149	0.091065028	0.095755051	0.119337291	0.070002587	0.070382305	0.499631966	0.226983535	0.077917967	0.091011648	0.077436432	0.048401396	0.072635951	0.1002354	0.060550344	0.062371264	0.072500575	0.064958636	0.090575858	0.166995415	0.072536185	0.147021062	0.109763123	0.082488375	0.21233613	0.093506392	0.155035609	0.135622646	0.093089666	0.115373225	0.079828888	0.108054441	0.076308629	0.073662813	0.0780665	0.049192972	0.098337288	0.199579504	0.132854979	0.116183968	0.274223918	0.138578005	0.081666781	0.119256068	0.073285577	0.157962977	0.095154174	0.102268123	0.104119468	0.110683647	0.099630636	0.092789566	0.070880972	0.053927219	0.082472758	0.133314659	0.077415548	0.075359357	0.093616045	0.061597271	0.092578312	0.127141707	0.129368528	0.082140907	0.094145513	0.06886808	0.097847207	0.108191389	0.09603191	0.126728563	0.106344762	0.096502819	0.105134975	0.141279758	0.073959051	0.093805278	0.066031638	0.163754403	0.105477482	0.156118023	0.0790719	0.078383917	0.090992469	0.053981244	0.075681511	0.127765602	0.154978711	0.079437998	0.093797432	0.0737801	0.288097894	0.180838596	0.071130257	0.060970549	0.102370327	0.132158496	0.09935067	0.156509874	0.183140597	0.106360374	0.113237531	0.069904007
117	0.074006046	0.148154394	0.056361905	0.124084834	0.118978171	0.055584043	0.329422284	0.135011189	0.053512501	0.058570779	0.080636575	0.106855908	0.156329772	0.10499591	0.066040584	0.106352505	0.079798011	0.06359833	0.091002019	0.081053732	0.083828704	0.103936588	0.062735115	0.070382305	0.431215682	0.197389381	0.069257261	0.081054208	0.070277825	0.042963158	0.063877536	0.088395841	0.05480464	0.059228796	0.063310745	0.054183138	0.07866716	0.145939895	0.090520541	0.129542921	0.095335428	0.082488375	0.18514237	0.099382382	0.136520504	0.186638594	0.077568556	0.115373225	0.079828888	0.096178125	0.06768805	0.065679663	0.071907514	0.043037358	0.087319429	0.173767483	0.117027727	0.100858522	0.238683541	0.117906818	0.07318158	0.119256068	0.064263239	0.138158838	0.084968485	0.102268123	0.094603328	0.098375608	0.087834038	0.082790031	0.063558999	0.047155875	0.075190342	0.117877657	0.069255126	0.067169924	0.082726336	0.054361368	0.083052534	0.112543098	0.111692638	0.098707266	0.083916724	0.059886472	0.087451603	0.097224703	0.083870917	0.152179585	0.094659953	0.083692207	0.128420941	0.123912445	0.064893658	0.08172954	0.059310505	0.137688291	0.092659009	0.137556073	0.071247608	0.07049383	0.081221028	0.046746366	0.068162483	0.113896393	0.13313536	0.072647685	0.084736578	0.063297597	0.236941774	0.15819754	0.063721739	0.054620105	0.102370327	0.107275131	0.086781467	0.13786235	0.150340549	0.092038427	0.100528174	0.061086901
