time (sec)	GeoAODV-RandomPlacement-DES-1: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-2: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-3: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-4: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-5: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-6: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-7: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-8: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-9: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-10: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-11: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-12: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-13: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-14: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-15: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-16: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-17: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-18: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-19: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-20: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-21: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-22: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-23: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-24: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-25: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-26: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-27: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-28: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-29: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-30: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-31: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-32: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-33: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-34: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-35: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-36: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-37: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-38: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-39: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-40: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-41: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-42: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-43: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-44: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-45: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-46: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-47: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-48: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-49: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-50: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-51: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-52: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-53: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-54: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-55: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-56: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-57: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-58: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-59: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-60: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-61: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-62: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-63: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-64: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-65: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-66: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-67: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-68: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-69: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-70: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-71: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-72: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-73: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-74: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-75: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-76: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-77: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-78: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-79: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-80: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-81: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-82: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-83: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-84: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-85: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-86: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-87: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-88: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-89: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-90: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-91: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-92: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-93: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-94: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-95: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-96: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-97: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-98: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-99: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-100: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-101: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-102: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-103: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-104: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-105: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-106: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-107: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-108: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-109: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-110: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-111: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-112: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-113: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-114: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-115: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-116: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-117: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-118: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-119: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-120: AODV.Number of Hops per Route 
78	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
81	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
84	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
87	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
90	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
93	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
96	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
99	1.29047619	1.533864542	1.321899736	1.451536643	1.403153153	1.197132616	1.315891473	1.446360153	1.348717949	1.400479616	1.267195767	1.1875	1.383747178	1.51417004	1.35078534	1.539784946	1.418511066	1.252336449	1.343621399	1.483082707	1.468085106	1.487804878	1.465853659	1.221288515	1.41221374	1.51584507	1.514606742	1.427966102	1.339130435	1.229299363	1.31120332	1.466507177	1.348717949	1.372960373	1.388646288	1.245421245	1.324165029	1.51417004	1.35078534	1.428888889	1.398322851	1.241157556	1.388520971	1.487132353	1.366972477	1.487804878	1.355599214	1.208494208	1.291821561	1.493174061	1.484018265	1.454935622	1.339130435	1.222222222	1.440433213	1.559714795	1.442655936	1.470119522	1.419047619	1.291479821	1.289883268	1.500994036	1.409547739	1.373549884	1.398322851	1.1875	1.274793388	1.487132353	1.440594059	1.487804878	1.383647799	1.259016393	1.291821561	1.521201413	1.470588235	1.372844828	1.429735234	1.219373219	1.449275362	1.54137931	1.445754717	1.445134576	1.419047619	1.258227848	1.392857143	1.612476371	1.524390244	1.477137177	1.440207972	1.293159609	1.274793388	1.55597723	1.346511628	1.475982533	1.375262055	1.253644315	1.263257576	1.539363484	1.436708861	1.405829596	1.429735234	1.182539683	1.258715596	1.527972028	1.445754717	1.44	1.46728972	1.234285714	1.392857143	1.54020979	1.38963964	1.30387931	1.440207972	1.218855219	1.407265774	1.808777429	1.591943958	1.607883817	1.340527578	1.278106509
102	1.377796235	1.759356513	1.485949868	1.365768322	1.754673922	1.197132616	1.482945736	1.826838613	1.583449883	1.36257747	1.577146271	1.1875	1.470943357	1.54148869	1.567059337	1.535658239	1.616472028	1.384991754	1.615472671	1.794172932	1.713494608	1.617528813	1.585199557	1.511807048	1.370942035	1.725779678	1.695356468	1.54631838	1.811356262	1.412170343	1.452030231	1.620350363	1.538329563	1.579003551	1.388646288	1.245421245	1.552493474	1.785656449	1.567059337	1.365129376	1.624448782	1.307325766	1.457996749	1.827724592	1.486405947	1.589735772	1.536495259	1.383816997	1.443324574	1.721834555	1.626624517	1.614065749	1.814803313	1.314141414	1.569209895	1.707635175	1.733162287	1.671768622	1.786446886	1.494388559	1.530768406	1.60214537	1.541579425	1.625010236	1.6522001	1.1875	1.494539551	1.716392263	1.500998784	1.55947621	1.718139689	1.32275973	1.490910781	1.858760216	1.742238562	1.664963186	1.66913591	1.540242165	1.714897421	1.878097063	1.445754717	1.430620979	1.79702381	1.528484993	1.676626591	1.901826421	1.676609536	1.684444877	1.852048431	1.464313795	1.494539551	1.701065538	1.625636766	1.547991266	1.680588774	1.38225694	1.762581169	1.710471216	1.550130131	1.510914798	1.6003638	1.266801756	1.513973183	1.851663739	1.445754717	1.6575	1.623350742	1.436291793	1.603405316	1.935946479	1.763125831	1.233020736	1.653437319	1.350706679	1.637843414	1.908975871	1.868005877	1.766441909	1.490852024	1.489930447
105	1.364959395	1.781599994	1.546188801	1.243845548	1.871171503	1.154121864	1.42000304	1.904559075	1.550256912	1.369377888	1.615787283	1.1875	1.384137676	1.764284641	1.742380643	1.513133861	2.056814685	1.563327836	1.556148448	1.870912036	1.705548129	1.571106165	1.714333951	1.759194117	1.432479875	1.826195461	1.842358858	1.498715177	1.760904175	1.338882793	1.452030231	1.758394495	1.791786808	1.507214489	1.444323144	1.36723617	1.503745649	1.575053017	1.891928447	1.446882787	1.749632521	1.322530903	1.4261645	2.175472309	1.757603964	1.647125436	1.579885728	1.573707455	1.554808975	1.916706908	1.573999678	1.548617673	1.842052783	1.314141414	1.879473263	1.805090117	1.983027732	1.883743184	1.99939371	1.329592373	1.541345604	1.777187822	1.546950386	1.768525343	1.530038162	1.1875	1.517571822	1.881761509	1.453046808	1.674571441	1.732232015	1.400358339	1.621391501	1.866951255	1.529913427	1.905674382	1.832269468	1.360161443	1.820348281	2.297519254	1.417321803	1.349580653	2.039285714	1.930754701	1.865614309	1.920945505	1.890466964	1.683569312	1.874698954	1.440855661	1.517571822	1.534043692	1.741949935	1.512614333	2.023618322	1.468674438	1.663943001	1.634141304	1.627170088	1.666191261	1.840018444	1.393470674	1.632122473	2.234442493	1.413353549	1.703639456	1.686007413	1.409635142	1.784783872	2.139837335	1.57541722	1.55756938	2.087798793	1.483804453	1.534203301	2.089644045	1.670869166	1.958115744	1.842666782	1.463372435
108	1.364959395	1.730936838	1.909641601	1.251065979	1.786711961	1.283199037	1.456894172	1.850294307	1.812692684	1.536648801	1.8274065	1.53331044	1.515375985	1.922675846	1.592499768	1.440405952	2.056814685	1.422495877	1.494697543	1.980961805	2.529161097	1.568329624	1.711426139	1.75121377	1.752931335	1.963396596	1.849717861	1.527882537	1.770678131	1.410980276	1.420401107	1.679906982	1.737222459	1.596319957	1.709150753	1.464002196	1.518434237	1.486845318	1.668946335	1.497199128	1.828891058	1.322530903	1.378446904	1.969839526	1.777662433	1.582566299	1.877771439	1.573707455	1.767297208	2.036488514	1.608210602	1.763735982	1.673206254	1.437318766	2.013771614	1.728817588	1.737270799	2.023918499	1.89084963	1.585735946	1.81341661	1.752533724	1.766462789	1.795144007	1.484067083	1.382071168	1.838178867	2.046737798	1.59682736	1.589261914	1.762810375	1.658376862	1.528543626	1.83499605	1.435896609	1.982827215	2.624202101	1.525440232	1.650975496	2.359009006	1.701637959	1.498296601	1.985346639	1.930754701	1.809925017	1.749532658	1.892850223	1.606426984	2.124774215	1.330641746	1.838178867	1.645903139	1.822087451	1.665710749	1.818561199	1.500628636	1.795371044	1.916082169	1.627520423	1.705893446	1.969299547	1.411382076	1.599091855	2.232283482	1.651913119	1.861062925	1.886456779	1.548297785	1.991365681	2.24376689	1.431562915	1.709221811	1.865849095	1.414577478	1.650652476	2.117233033	1.628151875	2.131630286	2.02783342	1.347529326
111	1.296446819	1.718082804	2.027713281	1.219034601	1.690239134	1.348762914	1.456894172	1.680235445	1.700154147	1.536648801	1.769332607	1.543635531	1.712300788	1.915918455	1.585110926	1.593991428	1.89555219	1.774360338	1.557296496	2.024769444	2.343328878	1.771027335	1.599910142	1.75121377	1.702345068	2.160717277	1.813107622	1.42230603	1.834320283	1.428784221	1.410128416	1.715354157	1.589777967	1.52150041	1.81447176	1.348001647	1.586175961	1.605265728	1.535157068	1.470486575	1.828891058	1.283564844	1.395614666	1.829204954	1.777662433	1.762349335	1.879575642	1.517489894	1.847171099	2.118664496	2.126568482	1.687179262	2.00523167	1.481835228	2.013771614	1.845911213	1.821816639	2.004849085	1.952679704	1.694229783	1.93255147	1.823303575	1.724645641	1.817933387	1.842809222	1.382071168	1.870543093	2.097767597	1.664128555	1.713076198	2.0102483	1.658376862	1.622834901	2.124600614	1.49157443	2.110586097	2.439361681	1.485352185	1.86363754	2.120540538	1.833046651	1.779589661	1.988277311	1.776191026	1.91460668	1.799626126	1.980946845	1.776050678	1.953152706	1.360165571	1.870543093	1.811267966	1.743384246	1.646854314	1.940563245	1.460502908	1.801514227	1.921101029	1.627520423	1.564714756	1.895439638	1.32910566	1.570182575	2.152493453	1.979319454	1.817421769	2.222208902	1.548297785	1.793092545	1.995013512	1.571566122	1.717377449	2.033855746	1.690636341	1.720521981	2.422357855	1.628151875	1.905304229	1.987783977	1.660376402
114	1.267926686	1.718082804	2.039761067	1.364347016	1.575199278	1.429010331	1.365515337	1.733529538	1.583461789	1.447500859	1.779999395	1.574393315	1.815806212	1.846598712	1.576481327	1.724159523	1.866441752	2.092269979	1.809651842	1.853974537	2.343328878	1.809189446	1.640950759	1.75121377	1.702345068	2.217264397	1.677589685	1.351921691	2.111933569	1.721903517	1.661436066	1.762795131	1.491481639	1.718534293	1.748351602	1.459046479	1.70060118	1.875136406	1.515408668	1.620142321	1.973827132	1.397760966	1.445063504	1.857670795	1.722129946	1.635291113	1.879575642	1.595810097	2.205975916	2.154442635	2.138807068	1.636751949	1.990470836	1.507690405	2.077683958	1.982703789	1.915005929	1.937374237	1.854505814	1.694229783	1.777126225	1.811086312	1.603871368	1.707252182	1.702341018	1.269865627	1.808785911	2.048139664	1.683875245	1.899785721	1.925206916	1.584766006	1.611621676	2.277746888	1.442978692	2.283331551	2.22169029	1.613861864	1.886364617	2.186036034	1.842907909	1.673467575	1.906897759	1.920952821	1.9288389	1.833021772	2.067455704	1.776050678	2.227627255	1.338016763	1.892119244	1.696889972	1.730597983	1.539045262	1.995923916	1.383752424	1.809595189	2.011173934	1.652016338	1.581706742	1.746199698	1.32910566	1.598340551	1.960411211	1.833455564	1.747851474	2.185174085	1.495781085	1.793092545	1.968066816	1.542971768	1.735069443	2.028213122	1.690636341	1.846811796	2.505811033	1.635854833	1.796086858	1.928416472	1.648798517
117	1.329938905	1.687511247	1.906173938	1.318674994	1.498522458	1.361782114	1.365515337	1.694099081	1.500110105	1.372917382	1.66857091	1.478714652	1.699262467	1.763513182	1.514535015	1.724159523	1.745267117	1.941200354	1.722558721	1.842303492	2.142897522	1.69805524	1.550414114	1.75121377	1.614302401	2.063571504	1.588727667	1.313322988	1.961743925	1.619696103	1.553665858	1.666210855	1.43425699	1.618468292	1.734737446	1.423447823	1.608678562	1.754175361	1.451631075	1.531550561	1.814552913	1.397760966	1.387296957	1.741664592	1.6062194	1.54889729	1.735153615	1.595810097	2.033693642	2.026152295	2.083715281	1.551389626	1.85285699	1.514270306	1.898990775	1.886096335	1.819803307	1.803463632	1.733249881	1.579826902	1.666108193	1.811086312	1.619191331	1.60870785	1.606379765	1.269865627	1.788483162	1.906808788	1.603127934	1.776115033	1.79663594	1.539774141	1.551896921	2.171442111	1.461241086	2.105389308	2.077546901	1.528348337	1.7597411	2.024498941	1.704738072	1.608489847	1.784649906	1.784670829	1.796147629	1.715796966	2.057819175	1.646708898	2.053011811	1.289728654	1.775794254	1.601637187	1.626226843	1.470610224	1.863215398	1.357260968	1.696162191	1.875684101	1.545630054	1.503436696	1.644866364	1.338880567	1.537639292	1.839517502	1.716874852	1.643895733	2.019845582	1.451465081	1.666862835	1.863029304	1.526194646	1.631906813	1.881325533	1.575530284	1.728036484	2.321882294	1.53424584	1.689328805	1.803000555	1.556113015
